make,model,gen_start,gen_end,trim,tier,tier_name,top_engine,audio_brand,expected_parts,notes,cult
Audi,A5,2017,2025,Premium,2,mid,2.0L Turbo I4,,"Virtual Cockpit, power seats",,
Audi,A5,2017,2025,Premium Plus,3,premium,2.0L Turbo I4,Bang & Olufsen,"B&O 3D amp, Virtual Cockpit, nav, 360 camera, wireless charging",,
Audi,A5,2017,2025,S5,4,performance,3.0L Turbo V6,Bang & Olufsen,"B&O 3D amp, turbo V6 ECM, sport differential, adaptive suspension, sport exhaust",349hp,CULT
Audi,A5,2017,2025,RS5,4,performance,2.9L Twin-Turbo V6,Bang & Olufsen,"B&O 3D amp, twin-turbo ECM, sport differential, adaptive suspension, ceramic brakes possible, carbon fiber, sport exhaust",444hp,CULT
Audi,TT,2008,2015,2.0T,2,mid,2.0L Turbo I4,Bose,"Bose amp possible, turbo ECM",,CULT
Audi,TT,2008,2015,TTS,3,premium,2.0L Turbo I4 (265hp),Bose,"Bose amp, TTS ECM, magnetic ride, sport exhaust, sport differential",,CULT
Audi,TT,2008,2015,TT RS,4,performance,2.5L Turbo I5,Bose,"Bose amp, 2.5L I5 ECM, magnetic ride, sport exhaust, ceramic brakes possible",360hp 5-cylinder. Iconic engine.,CULT
Audi,TT,2016,2023,2.0T,2,mid,2.0L Turbo I4,Bose,"Bose amp possible, Virtual Cockpit (standard)",,CULT
Audi,TT,2016,2023,TTS,3,premium,2.0L Turbo I4 (288hp),Bose,"Bose amp, TTS ECM, magnetic ride, sport exhaust",,CULT
Audi,TT,2016,2023,TT RS,4,performance,2.5L Turbo I5 (394hp),Bang & Olufsen,"B&O amp, 2.5L I5 ECM, magnetic ride, sport exhaust, ceramic brakes possible, OLED taillights",394hp 5-cylinder. Cult legend.,CULT
Audi,R8,2008,2015,4.2,3,premium,4.2L V8,Bang & Olufsen,"B&O amp, V8 ECM, magnetic ride, ceramic brakes optional, carbon fiber",Mid-engine V8 supercar,CULT
Audi,R8,2008,2015,5.2 V10,4,performance,5.2L V10,Bang & Olufsen,"B&O amp, V10 ECM, magnetic ride, ceramic brakes, carbon fiber, R-tronic/S-tronic",V10 from Lamborghini Gallardo,CULT
Audi,R8,2017,2023,V10,4,performance,5.2L V10,Bang & Olufsen,"B&O amp, V10 ECM, magnetic ride, ceramic brakes, carbon fiber, Virtual Cockpit",540-602hp,CULT
Mitsubishi,Eclipse,1995,1999,RS,1,base,2.0L I4 (420A),,,Non-turbo. Chrysler 420A engine. Not the cult one.,
Mitsubishi,Eclipse,1995,1999,GS,2,mid,2.0L I4 (420A),,,Non-turbo FWD,
Mitsubishi,Eclipse,1995,1999,GS-T,3,premium,2.0L Turbo I4 (4G63T),,"4G63T turbo ECM, turbo, intercooler, turbo manifold, injectors",FWD turbo. 4G63 is the cult engine.,CULT
Mitsubishi,Eclipse,1995,1999,GSX,4,performance,2.0L Turbo I4 (4G63T) AWD,,"4G63T turbo ECM, turbo, intercooler, AWD transfer case, rear diff, turbo manifold",AWD turbo. THE cult DSM. Every part is gold.,CULT
Mitsubishi,Eclipse,2000,2005,RS,1,base,2.4L I4,,,,
Mitsubishi,Eclipse,2000,2005,GS,2,mid,2.4L I4,Infinity,Infinity amp possible,,
Mitsubishi,Eclipse,2000,2005,GT,3,premium,3.0L V6,Infinity,"Infinity amp, V6 ECM, power seats, moonroof",V6 is decent but not cult,
Mitsubishi,Eclipse,2000,2005,GTS,3,premium,3.0L V6 (210hp),Infinity,"Infinity amp, V6 ECM, sport suspension, leather",,
Mitsubishi,Lancer,2003,2006,Evolution VIII,4,performance,2.0L Turbo I4 (4G63T),,"4G63T ECM, AYC/ACD AWD modules, Brembo brakes, turbo, intercooler, boost controller",Evo 8. Rally legend. Every drivetrain part is valuable.,CULT
Mitsubishi,Lancer,2003,2006,Evolution VIII MR,4,performance,2.0L Turbo I4 (4G63T),,"4G63T ECM, MIVEC, BBS wheels, Bilstein shocks, AYC/ACD modules",MR = most refined. MIVEC head.,CULT
Mitsubishi,Lancer,2008,2015,Evolution X GSR,4,performance,2.0L Turbo I4 (4B11T),,"4B11T ECM, S-AWC module, AYC/ACD modules, Brembo brakes, Eibach springs, 5-speed manual",Evo X. Last of the breed. 4B11T engine.,CULT
Mitsubishi,Lancer,2008,2015,Evolution X MR,4,performance,2.0L Turbo I4 (4B11T),,"4B11T ECM, S-AWC module, AYC/ACD modules, Brembo brakes, BBS wheels, Bilstein shocks, SST dual-clutch TCM",SST transmission module is unique. Twin-clutch.,CULT
Acura,Integra,1994,2001,RS,1,base,1.8L I4 (B18B1),,,Non-VTEC. Still has cult following for chassis.,CULT
Acura,Integra,1994,2001,LS,2,mid,1.8L I4 (B18B1),,"Power seats, moonroof, leather possible",Non-VTEC. Popular swap candidate.,CULT
Acura,Integra,1994,2001,GS,2,mid,1.8L I4 (B18B1),,"Leather, ABS, power everything",,CULT
Acura,Integra,1994,2001,GS-R,3,premium,1.8L VTEC I4 (B18C1),,"B18C1 VTEC ECM, LSD, sport suspension, VTEC solenoid, 170hp",VTEC engine. ECM is very valuable.,CULT
Acura,Integra,1994,2001,Type R,4,performance,1.8L VTEC I4 (B18C5),,"B18C5 ECM, close-ratio LSD, Recaro seats, 195hp, hand-ported head, lighter flywheel",THE holy grail. B18C5 is the most valuable Honda ECM. Entire car is collectible.,CULT
Acura,RSX,2002,2006,Base,2,mid,2.0L I4 (K20A3),,,K20A3 is still sought after for swaps,CULT
Acura,RSX,2002,2006,Type-S,4,performance,2.0L VTEC I4 (K20A2/Z1),,"K20A2 ECM, LSD, 6-speed, sport suspension, Brembo brakes (2005+), 200-210hp",K20 Type S ECM and LSD are cult parts. i-VTEC.,CULT
Honda,Civic,1992,1995,CX,1,base,1.5L I4 (D15B8),,,Lightest Civic. Popular for swaps.,CULT
Honda,Civic,1992,1995,DX,1,base,1.5L I4 (D15B7),,,,CULT
Honda,Civic,1992,1995,EX,2,mid,1.6L VTEC I4 (D16Z6),,"D16Z6 VTEC ECM, power moonroof, power windows",Single-cam VTEC. ECM sought after.,CULT
Honda,Civic,1992,1995,Si,3,premium,1.6L VTEC I4 (D16Z6),,"D16Z6 VTEC ECM, sport suspension, rear disc brakes",Hatchback Si is most valuable body.,CULT
Honda,Civic,1996,2000,CX,1,base,1.6L I4 (D16Y7),,,Lightest EK. Swap candidate.,CULT
Honda,Civic,1996,2000,DX,1,base,1.6L I4 (D16Y7),,,,CULT
Honda,Civic,1996,2000,EX,2,mid,1.6L VTEC I4 (D16Y8),,"D16Y8 VTEC ECM, power moonroof",Single-cam VTEC,CULT
Honda,Civic,1996,2000,Si,4,performance,1.6L DOHC VTEC I4 (B16A2),,"B16A2 ECM, LSD, sport suspension, 160hp, close-ratio 5-speed",B16A2 is legendary. EM1 coupe only.,CULT
Honda,Civic,2001,2005,DX,1,base,1.7L I4 (D17A1),,,,
Honda,Civic,2001,2005,LX,1,base,1.7L I4 (D17A1),,,,
Honda,Civic,2001,2005,EX,2,mid,1.7L VTEC I4 (D17A2),,"D17A2 ECM, moonroof, power seats",,
Honda,Civic,2001,2005,Si,4,performance,2.0L I4 (K20A3),,"K20A3 ECM, close-ratio 5-speed, sport suspension, 160hp",EP3 hatchback. K20 in a Civic.,CULT
Honda,S2000,2000,2003,AP1,4,performance,2.0L VTEC I4 (F20C),,"F20C ECM (9000rpm redline!), 6-speed, LSD, sport suspension, power soft top",F20C revs to 9000rpm. Most valuable Honda ECM after Type R.,CULT
Honda,S2000,2004,2009,AP2,4,performance,2.2L VTEC I4 (F22C1),,"F22C1 ECM (8000rpm), 6-speed, LSD, sport suspension, power soft top, VSA module",AP2 has more torque. Both are cult.,CULT
Honda,Prelude,1997,2001,Base,2,mid,2.2L VTEC I4 (H22A4),,"H22A4 VTEC ECM, power moonroof",H22 is a cult swap engine.,CULT
Honda,Prelude,1997,2001,Type SH,3,premium,2.2L VTEC I4 (H22A4),,"H22A4 ECM, ATTS torque vectoring module, LSD, sport suspension",ATTS module is rare and valuable. Torque vectoring before it was cool.,CULT
Toyota,Supra,1993,1998,Base,3,premium,3.0L I6 (2JZ-GE),,"2JZ-GE ECM, 6-speed available, T-top",Non-turbo 2JZ. Still valuable for swap base.,CULT
Toyota,Supra,1993,1998,Turbo,4,performance,3.0L Twin-Turbo I6 (2JZ-GTE),,"2JZ-GTE ECM, sequential twin-turbo, 6-speed Getrag, Torsen LSD, sport suspension, 320hp stock",THE cult car. 2JZ-GTE ECM is gold. 1000hp capable engine.,CULT
Toyota,Supra,2020,2025,2.0,2,mid,2.0L Turbo I4,,"Sport seats, 8.8in display",BMW B48 engine,CULT
Toyota,Supra,2020,2025,3.0,3,premium,3.0L Turbo I6,,"Sport seats, JBL possible, adaptive suspension, Brembo brakes, LSD, 382hp (2021+)",BMW B58 engine. Tuner favorite already.,CULT
Toyota,Supra,2020,2025,3.0 A91/45th Anniversary,4,performance,3.0L Turbo I6,,"Unique ECM tune, carbon fiber, exclusive colors, all 3.0 features",Special editions,CULT
Toyota,MR2,1991,1995,Turbo,4,performance,2.0L Turbo I4 (3S-GTE),,"3S-GTE ECM, turbo, intercooler, LSD, sport suspension, T-top",Mid-engine turbo. Snap oversteer legend. 3S-GTE parts are gold.,CULT
Toyota,MR2,1991,1999,Base,2,mid,2.2L I4 (5S-FE),,"5S-FE ECM, T-top, mid-engine layout",Non-turbo. Still cult for chassis.,CULT
Toyota,Celica,1994,1999,GT,2,mid,2.2L I4 (5S-FE),,,,
Toyota,Celica,1994,1999,GT-Four,4,performance,2.0L Turbo I4 (3S-GTE) AWD,,"3S-GTE ECM, AWD transfer case, turbo, intercooler, LSD",ST205 GT-Four. Rally heritage. JDM import cult.,CULT
Nissan,240SX,1989,1994,Base,2,mid,2.4L I4 (KA24DE),,KA24DE ECM,S13. Drift king platform. KA24DE is the stock engine.,CULT
Nissan,240SX,1989,1994,SE,3,premium,2.4L I4 (KA24DE),,"KA24DE ECM, LSD, sport suspension, ABS",S13. LSD model is more valuable.,CULT
Nissan,240SX,1995,1998,Base,2,mid,2.4L I4 (KA24DE),,KA24DE ECM,S14. Kouki (97-98) more valuable than Zenki (95-96).,CULT
Nissan,240SX,1995,1998,SE,3,premium,2.4L I4 (KA24DE),,"KA24DE ECM, LSD, sport suspension, ABS, power everything",LSD is worth more than the car sometimes.,CULT
Nissan,300ZX,1990,1996,Base,2,mid,3.0L V6 (VG30DE),,"VG30DE ECM, T-top, power seats",Non-turbo. Still cult.,CULT
Nissan,300ZX,1990,1996,Twin Turbo,4,performance,3.0L Twin-Turbo V6 (VG30DETT),,"VG30DETT ECM, twin turbo, intercoolers, LSD, sport suspension, Brembo-style brakes, 300hp",THE 90s Japanese GT car. Twin turbo V6 ECM is gold.,CULT
Nissan,350Z,2003,2009,Enthusiast,2,mid,3.5L V6 (VQ35DE/HR),,"VQ35 ECM, 6-speed, RWD","DE early, HR from 2007. Both cult.",CULT
Nissan,350Z,2003,2009,Track,3,premium,3.5L V6 (VQ35DE/HR),Bose,"Bose amp, VQ35 ECM, LSD, Brembo brakes, sport suspension, 6-speed",,CULT
Nissan,350Z,2003,2009,Nismo,4,performance,3.5L V6 (VQ35HR) 306hp,Bose,"Bose amp, Nismo ECM, LSD, Brembo brakes, Nismo suspension, sport exhaust",2007-2008. NISMO tuned.,CULT
Nissan,370Z,2009,2020,Base,2,mid,3.7L V6 (VQ37VHR),,"VQ37VHR ECM, 6-speed, RWD",,CULT
Nissan,370Z,2009,2020,Sport,3,premium,3.7L V6 (VQ37VHR),Bose,"Bose amp, VQ37 ECM, LSD, sport suspension, sport brakes, SynchroRev Match",,CULT
Nissan,370Z,2009,2020,Nismo,4,performance,3.7L V6 (VQ37VHR) 350hp,Bose,"Bose amp, Nismo ECM, LSD, Nismo suspension, Nismo exhaust, Recaro seats",Nismo tune. Rare.,CULT
Nissan,GT-R,2009,2024,Premium,3,premium,3.8L Twin-Turbo V6 (VR38DETT),Bose,"Bose amp, VR38DETT ECM, ATTESA E-TS AWD module, GR6 DCT TCM, Brembo brakes, 545-565hp",Hand-built engine. Every module is extremely valuable.,CULT
Nissan,GT-R,2009,2024,Nismo,4,performance,3.8L Twin-Turbo V6 (VR38DETT) 600hp,Bose,"Bose amp, Nismo VR38DETT ECM, ATTESA E-TS, Nismo suspension, carbon fiber, Brembo carbon ceramic",Nismo GT-R. Six-figure car. Parts are insane value.,CULT
Mazda,RX-7,1993,1995,Base,3,premium,1.3L Twin-Turbo Rotary (13B-REW),,"13B-REW ECM, sequential twin-turbo, LSD, sport suspension",Rotary turbo. ECM and engine parts are extremely valuable.,CULT
Mazda,RX-7,1993,1995,R1/R2/Touring,3,premium,1.3L Twin-Turbo Rotary (13B-REW),,"13B-REW ECM, sequential twin-turbo, LSD, sport suspension, leather (Touring)",All FD RX-7s are cult. Different option pkgs.,CULT
Mazda,RX-8,2004,2012,Sport,2,mid,1.3L Rotary (Renesis) 197hp,,"Renesis ECM, 6-speed, sport suspension",6-port 9000rpm version,CULT
Mazda,RX-8,2004,2012,Grand Touring,3,premium,1.3L Rotary (Renesis) 212hp,Bose,"Bose amp, Renesis ECM, 6-speed, LSD, sport suspension, heated leather",R3 pkg is the track version,CULT
Mazda,Miata,1990,1997,Base,2,mid,1.6L/1.8L I4,,"ECM, LSD (if equipped), power steering, soft top mechanism",NA Miata. The answer is always Miata.,CULT
Mazda,Miata,1990,1997,R Package,3,premium,1.8L I4,,"ECM, Torsen LSD, sport suspension, Bilstein shocks, sport seats",R Package = track-ready NA,CULT
Mazda,Miata,1999,2005,Base,2,mid,1.8L I4,,"ECM, Torsen LSD possible",NB Miata,CULT
Mazda,Miata,1999,2005,Mazdaspeed,4,performance,1.8L Turbo I4,,"Turbo ECM, turbo, intercooler, LSD, sport suspension, 178hp",Factory turbo Miata. Only 2004-2005. Very rare.,CULT
Mazda,MX-5 Miata,2006,2015,Sport,2,mid,2.0L I4,,"ECM, LSD possible, soft top",NC Miata,CULT
Mazda,MX-5 Miata,2006,2015,Grand Touring,3,premium,2.0L I4,Bose,"Bose amp, ECM, LSD, sport suspension, power hardtop possible",,CULT
Mazda,MX-5 Miata,2016,2025,Sport,2,mid,2.0L I4,,"ECM, LSD possible",ND Miata,CULT
Mazda,MX-5 Miata,2016,2025,Grand Touring,3,premium,2.0L I4,Bose,"Bose amp, ECM, LSD, Bilstein shocks, BBS wheels possible",,CULT
Mazda,MX-5 Miata,2016,2025,Club,3,premium,2.0L I4,Bose,"Bose amp possible, ECM, LSD, Bilstein shocks, sport suspension, BBS possible",Track-focused trim,CULT
Mazda,Mazdaspeed3,2007,2013,Base,4,performance,2.3L DISI Turbo I4,,"DISI Turbo ECM, turbo, intercooler, LSD, sport suspension, sport exhaust, 263hp",MZR turbo engine. Only trim level. All are hot.,CULT
Mazda,Mazdaspeed6,2006,2007,Base,4,performance,2.3L DISI Turbo I4 AWD,Bose,"Bose amp, DISI Turbo ECM, AWD transfer case, turbo, intercooler, LSD, 274hp",Turbo AWD sedan. Only 2 years. Very rare.,CULT
Toyota,Pickup,1989,1995,Base,2,mid,2.4L I4 (22RE),,"22RE ECM, manual trans, 4WD transfer case if equipped",22RE is indestructible. Cult following. SR5 has more options.,CULT
Toyota,Pickup,1989,1995,SR5,3,premium,3.0L V6 (3VZ-E),,"3VZ-E ECM, power windows/locks, A/C, 4WD",V6 4WD SR5 is the money truck,CULT
Toyota,Tacoma,1995,2004,Base,2,mid,2.4L I4 (2RZ-FE),,"2RZ-FE ECM, 5-speed manual",First gen Tacoma. Bulletproof.,CULT
Toyota,Tacoma,1995,2004,SR5,2,mid,3.4L V6 (5VZ-FE),,"5VZ-FE ECM, power windows, A/C, 4WD if equipped",5VZ-FE V6 is legendary reliability,CULT
Toyota,Tacoma,1995,2004,PreRunner,2,mid,3.4L V6 (5VZ-FE),,"5VZ-FE ECM, 2WD with off-road suspension",TRD Off-Road pkg available,CULT
Toyota,Tacoma,1995,2004,Limited,3,premium,3.4L V6 (5VZ-FE),,"5VZ-FE ECM, leather, power seats, diff lock",Rare. Loaded 1st gen.,CULT
Toyota,Tacoma,2005,2015,Base,1,base,2.7L I4 (2TR-FE),,,,CULT
Toyota,Tacoma,2005,2015,PreRunner,2,mid,4.0L V6 (1GR-FE),,"1GR-FE ECM, off-road suspension, 2WD",1GR-FE V6 is sought after,CULT
Toyota,Tacoma,2005,2015,SR5,2,mid,4.0L V6 (1GR-FE),,"1GR-FE ECM, TRD Off-Road available, rear diff lock",,CULT
Toyota,Tacoma,2005,2015,TRD Off-Road,3,premium,4.0L V6 (1GR-FE),,"1GR-FE ECM, rear diff lock, crawl control (late), multi-terrain select",Off-road pkg. Very desirable.,CULT
Toyota,Tacoma,2005,2015,TRD Sport,2,mid,4.0L V6 (1GR-FE),,"1GR-FE ECM, sport suspension, hood scoop, sport appearance",,CULT
Toyota,4Runner,1996,2002,SR5,2,mid,3.4L V6 (5VZ-FE),,"5VZ-FE ECM, power windows, rear diff lock if equipped",3rd gen is peak cult 4Runner. Headgaskets are the killer.,CULT
Toyota,4Runner,1996,2002,Limited,3,premium,3.4L V6 (5VZ-FE),,"5VZ-FE ECM, leather, moonroof, rear diff lock, multi-mode 4WD",Full-time 4WD with center diff lock on Limited,CULT
Toyota,4Runner,2003,2009,SR5,2,mid,4.0L V6 (1GR-FE),,"1GR-FE ECM, power windows, rear camera (late)",,CULT
Toyota,4Runner,2003,2009,Sport Edition,2,mid,4.0L V6 (1GR-FE),,"1GR-FE ECM, sport suspension, hood scoop, X-REAS suspension",X-REAS interconnected shocks are unique,CULT
Toyota,4Runner,2003,2009,Limited,3,premium,4.7L V8 (2UZ-FE),JBL,"JBL amp, 2UZ-FE V8 ECM, KDSS (late), leather, moonroof, multi-mode 4WD, rear diff lock",V8 is the premium engine. 2UZ-FE is bulletproof.,CULT
Toyota,4Runner,2010,2025,SR5,2,mid,4.0L V6 (1GR-FE),,"1GR-FE ECM, Entune, rear camera",,CULT
Toyota,4Runner,2010,2025,SR5 Premium,2,mid,4.0L V6 (1GR-FE),,"1GR-FE ECM, leather, moonroof, heated seats",,CULT
Toyota,4Runner,2010,2025,Trail / TRD Off-Road,3,premium,4.0L V6 (1GR-FE),,"1GR-FE ECM, rear diff lock, crawl control, multi-terrain select, kinetic dynamic suspension (KDSS)",Rear locker is the money feature,CULT
Toyota,4Runner,2010,2025,TRD Off-Road Premium,3,premium,4.0L V6 (1GR-FE),JBL,"JBL amp, 1GR-FE ECM, KDSS, rear diff lock, crawl control, leather, moonroof",,CULT
Toyota,4Runner,2010,2025,Limited,3,premium,4.0L V6 (1GR-FE),JBL,"JBL amp, 1GR-FE ECM, leather, KDSS, moonroof, heated/ventilated seats, park assist",Full-time 4WD (no 2H mode),CULT
Toyota,4Runner,2010,2025,TRD Pro,4,performance,4.0L V6 (1GR-FE),JBL,"JBL amp, TRD-tuned ECM possible, Fox shocks, TRD skid plate, TRD exhaust, rear diff lock, crawl control",TRD Pro holds value better than almost any vehicle. Parts are gold.,CULT
Toyota,Land Cruiser,1998,2007,Base,3,premium,4.7L V8 (2UZ-FE),,"2UZ-FE ECM, full-time 4WD, center diff lock, AHC suspension, multi-mode transfer case",100 Series. Overbuilt everything. Parts hold value forever.,CULT
Toyota,Land Cruiser,2008,2021,Base,3,premium,5.7L V8 (3UR-FE),JBL,"JBL amp, 3UR-FE V8 ECM, KDSS, crawl control, multi-terrain select, AHC height control, center diff lock, heated/cooled seats",Every 200 Series is premium. Only one trim in US. Parts are extremely valuable.,CULT
Toyota,Land Cruiser,2024,2025,1958,2,mid,2.4L Turbo Hybrid,,"Turbo hybrid ECM, hybrid modules, off-road suspension, locking center diff",Heritage-inspired base trim,CULT
Toyota,Land Cruiser,2024,2025,First Edition,3,premium,2.4L Turbo Hybrid,JBL,"JBL amp, turbo hybrid ECM, hybrid modules, locking diffs, crawl control, heated/ventilated seats, 360 camera",Loaded launch edition,CULT
Toyota,FJ Cruiser,2007,2014,Base,2,mid,4.0L V6 (1GR-FE),,"1GR-FE ECM, part-time 4WD, rear diff lock, A-TRAC",FJ holds insane resale value. Everything is cult.,CULT
Toyota,FJ Cruiser,2007,2014,Trail Teams,3,premium,4.0L V6 (1GR-FE),,"1GR-FE ECM, Bilstein shocks, TRD exhaust, locking rear diff, unique colors",Special editions. Even more valuable.,CULT
Toyota,FJ Cruiser,2007,2014,Ultimate Edition,3,premium,4.0L V6 (1GR-FE),,"1GR-FE ECM, TRD suspension, locking rear diff, roof rack, unique final edition",2014 only. Final year. Ultra collectible.,CULT
Lexus,GX 470,2003,2009,Base,3,premium,4.7L V8 (2UZ-FE),Mark Levinson,"Mark Levinson amp, 2UZ-FE V8 ECM, full-time 4WD, center diff lock, AHC height control, KDSS, heated seats, nav",Land Cruiser Prado platform. Bulletproof V8. Cult off-roader.,CULT
Lexus,GX 460,2010,2025,Base,3,premium,4.6L V8 (1UR-FE),,"1UR-FE V8 ECM, full-time 4WD, KDSS, crawl control",Same platform as 4Runner/Prado. V8 luxury off-roader.,CULT
Lexus,GX 460,2010,2025,Luxury,3,premium,4.6L V8 (1UR-FE),Mark Levinson,"Mark Levinson amp, V8 ECM, KDSS, crawl control, heated/cooled seats, adaptive cruise (late), 360 camera (late)",Full loaded. ML audio is the differentiator.,CULT
Lexus,LX 470,1998,2007,Base,3,premium,4.7L V8 (2UZ-FE),Nakamichi,"Nakamichi amp (early) / Mark Levinson amp (late), 2UZ-FE V8 ECM, AHC height control, center diff lock, heated seats, nav",Land Cruiser 100 luxury twin. Nakamichi amp on early models is rare.,CULT
Lexus,LX 570,2008,2021,Base,3,premium,5.7L V8 (3UR-FE),Mark Levinson,"Mark Levinson amp, 3UR-FE V8 ECM, AHC height control, KDSS, crawl control, heated/cooled seats, rear entertainment, adaptive cruise",Land Cruiser 200 luxury twin. ML amp + V8 ECM are premium pulls.,CULT
Volkswagen,Golf GTI,2006,2009,Base,3,premium,2.0L Turbo I4 (FSI),,"FSI turbo ECM, sport suspension, LSD possible, 6-speed",Mk5 GTI. EA113 engine.,CULT
Volkswagen,Golf GTI,2010,2014,Base,3,premium,2.0L Turbo I4 (TSI),,"TSI turbo ECM, sport suspension, LSD possible, 6-speed",Mk6 GTI. EA888 Gen1.,CULT
Volkswagen,Golf GTI,2015,2021,S,2,mid,2.0L Turbo I4 (EA888),,"EA888 ECM, sport suspension, 6-speed or DSG",Mk7/7.5 GTI,CULT
Volkswagen,Golf GTI,2015,2021,SE,3,premium,2.0L Turbo I4 (EA888),Fender,"Fender amp, EA888 ECM, sport suspension, DCC possible, lighting pkg",,CULT
Volkswagen,Golf GTI,2015,2021,Autobahn,3,premium,2.0L Turbo I4 (EA888),Fender,"Fender amp, EA888 ECM, DCC adaptive dampers, nav, Digital Cockpit, 12.3in display",,CULT
Volkswagen,Golf R,2015,2021,Base,4,performance,2.0L Turbo I4 (EA888) AWD 292hp,Fender,"Fender amp, EA888 ECM (292hp tune), Haldex AWD module, DCC adaptive dampers, sport exhaust, sport brakes",Mk7/7.5 Golf R. AWD hot hatch. Haldex module is valuable.,CULT
Volkswagen,Golf R,2022,2025,Base,4,performance,2.0L Turbo I4 (EA888 Evo4) AWD 315hp,Harman Kardon,"Harman Kardon amp, EA888 ECM (315hp), 4Motion AWD module, DCC, torque vectoring rear diff, drift mode",Mk8 Golf R. Torque vectoring rear diff is unique part.,CULT
Ford,Focus,2013,2018,ST,4,performance,2.0L EcoBoost (252hp),Sony,"Sony amp, EcoBoost ECM, sport suspension, Recaro seats, sport exhaust, LSD",Hot hatch. Recaro seats are valuable.,CULT
Ford,Focus,2016,2018,RS,4,performance,2.3L EcoBoost AWD (350hp),Sony,"Sony amp, RS ECM, AWD module, drift mode, Brembo brakes, Recaro seats, adaptive suspension",AWD hot hatch. Drift mode. RS parts are extremely valuable.,CULT
Ford,Fiesta,2014,2019,ST,4,performance,1.6L EcoBoost (197hp),,"EcoBoost ECM, sport suspension, Recaro seats, sport exhaust, Torsen LSD",Tiny hot hatch. Cult following. Recaro seats are $$$.,CULT
Hyundai,Veloster,2019,2022,N,4,performance,2.0L Turbo I4 (275hp),,"N ECM, electronic LSD, adaptive suspension, launch control, N drive modes, sport exhaust with valve, Brembo brakes possible",Korean hot hatch done right. Discontinued = parts getting scarce.,CULT
Honda,Civic,2022,2025,Type R,4,performance,2.0L Turbo I4 (K20C1) 315hp,,"K20C1 ECM, LSD, Brembo brakes, adaptive dampers, rev match, 6-speed",FL5 Type R. Latest gen. K20C1 ECM is top dollar.,CULT
Toyota,GR86,2022,2025,Base,2,mid,2.4L H4 (FA24),,"FA24 ECM, 6-speed, LSD, sport suspension",,CULT
Toyota,GR86,2022,2025,Premium,3,premium,2.4L H4 (FA24),,"FA24 ECM, heated seats, 8in display, sport mode, 6-speed, LSD",,CULT
Subaru,BRZ,2013,2020,Premium,2,mid,2.0L H4 (FA20),,"FA20 ECM, 6-speed, LSD, sport suspension",FA20 = Toyota 86/Scion FR-S twin,CULT
Subaru,BRZ,2013,2020,Limited,3,premium,2.0L H4 (FA20),,"FA20 ECM, 6-speed, LSD, heated seats, push-button start",,CULT
Subaru,BRZ,2013,2020,tS,4,performance,2.0L H4 (FA20),,"FA20 ECM, STI-tuned suspension, Brembo brakes, STI body kit, LSD",STI tuned. 2018 only. 500 made.,CULT
Subaru,BRZ,2022,2025,Premium,2,mid,2.4L H4 (FA24),,"FA24 ECM, 6-speed, LSD, sport suspension",,CULT
Subaru,BRZ,2022,2025,Limited,3,premium,2.4L H4 (FA24),,"FA24 ECM, heated seats, 8in display, 6-speed, LSD",,CULT
Subaru,BRZ,2022,2025,tS,4,performance,2.4L H4 (FA24),,"FA24 ECM, STI-tuned suspension, Brembo brakes, STI body kit, Recaro seats, LSD",2024+. STI treatment.,CULT
Toyota,Corolla,2023,2025,GR Core,4,performance,1.6L Turbo I3 (G16E-GTS) AWD 300hp,,"G16E-GTS ECM, GR-Four AWD module, Torsen LSD front+rear, 6-speed, sport suspension",3-cylinder turbo AWD hot hatch. GR-Four drivetrain is unique.,CULT
Toyota,Corolla,2023,2025,GR Circuit,4,performance,1.6L Turbo I3 (G16E-GTS) AWD 300hp,,"G16E-GTS ECM, GR-Four AWD, Torsen LSDs, forged wheels, performance exhaust, carbon fiber roof",Limited production. Performance pkg adds forged + carbon.,CULT
Toyota,Corolla,2023,2025,GR MORIZO,4,performance,1.6L Turbo I3 (G16E-GTS) AWD 300hp,,"G16E-GTS ECM, GR-Four AWD, close-ratio 6-speed, Torsen LSDs, deleted rear seats, lighter weight",Ultra limited. Track weapon. Deleted rear seats.,CULT
Toyota,86,2017,2020,Base,2,mid,2.0L H4 (FA20),,"FA20 ECM, 6-speed, LSD, sport suspension",Renamed from Scion FR-S to Toyota 86,CULT
Toyota,86,2017,2020,GT,3,premium,2.0L H4 (FA20),,"FA20 ECM, heated seats, fog lights, 6-speed, LSD",,CULT
Dodge,Viper,2003,2010,SRT-10,4,performance,8.3L V10,,"8.3L V10 ECM, Tremec 6-speed, sport suspension, massive Brembo brakes","If one shows up at a yard, pull everything. V10 ECM is worth the trip alone.",CULT
Dodge,Viper,2013,2017,SRT/GTS/ACR,4,performance,8.4L V10 (640-645hp),,"8.4L V10 ECM, Tremec 6-speed, carbon fiber, Brembo brakes, ACR aero",Gen 5 Viper. Rarest of the rare at yards.,CULT
Ford,F-150,1997,2003,XL,1,base,4.2L V6,,,Work truck. 4.2L Essex V6.,
Ford,F-150,1997,2003,XLT,2,mid,4.6L V8,,"Power seats possible, cruise",Volume trim. Triton V8.,
Ford,F-150,1997,2003,Lariat,3,premium,5.4L V8,Audiophile,"Audiophile amp, heated seats, leather, power seats",5.4L Triton is premium engine,
